Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Ti-W-Te-O,6.434000,6.434000,20.379000,1.000000,19.410000,97.590000,-471.160000,-471.160000,-39.090000,-39.090000,58.500000,58.500000,5.030000,5.030000
Ti-W-Te-S,6.712000,6.712000,18.729000,1.000000,75.720000,87.050000,-24.370000,-24.370000,-5.670000,-5.670000,81.380000,81.380000,1.150000,1.150000
Ti-W-Te-Se,6.931000,6.931000,17.564000,1.000000,26.190000,95.430000,-321.540000,-321.540000,-34.620000,-34.620000,60.810000,60.810000,3.640000,3.640000
W-Cr-O-S,5.866000,5.866000,24.518000,1.000000,335.760000,32.140000,332.680000,332.680000,151.810000,151.810000,183.950000,183.950000,0.100000,0.100000
W-Cr-O-Se,5.989000,5.989000,23.518000,1.000000,272.030000,67.160000,255.450000,255.450000,102.430000,102.430000,169.600000,169.600000,0.250000,0.250000
W-Cr-O-Te,6.258000,6.258000,21.543000,1.000000,119.360000,130.680000,-23.720000,-23.720000,-5.660000,-5.660000,125.020000,125.020000,1.090000,1.090000
W-Cr-Se-O,6.155000,6.155000,22.270000,1.000000,-3.300000,-119.480000,4316.320000,4316.320000,58.090000,58.090000,-61.390000,-61.390000,36.160000,36.160000
W-Cr-Se-S,6.328000,6.328000,21.065000,1.000000,142.740000,71.640000,106.780000,106.780000,35.550000,35.550000,107.190000,107.190000,0.500000,0.500000
W-Cr-Se-Te,6.697000,6.697000,18.811000,1.000000,150.230000,31.020000,143.830000,143.830000,59.610000,59.610000,90.620000,90.620000,0.210000,0.210000
W-Cr-S-O,6.506000,6.506000,19.930000,1.000000,27.630000,188.200000,-1254.230000,-1254.230000,-80.280000,-80.280000,107.910000,107.910000,6.810000,6.810000
W-Cr-S-Se,6.349000,6.349000,20.927000,1.000000,138.720000,126.530000,23.300000,23.300000,6.090000,6.090000,132.620000,132.620000,0.910000,0.910000
W-Cr-S-Te,6.583000,6.583000,19.466000,1.000000,149.090000,75.970000,110.380000,110.380000,36.560000,36.560000,112.530000,112.530000,0.510000,0.510000
W-Cr-Te-O,6.308000,6.308000,21.201000,1.000000,47.240000,45.500000,3.420000,3.420000,0.870000,0.870000,46.370000,46.370000,0.960000,0.960000
W-Cr-Te-S,6.629000,6.629000,19.199000,1.000000,135.090000,38.330000,124.210000,124.210000,48.380000,48.380000,86.710000,86.710000,0.280000,0.280000
W-Cr-Te-Se,6.709000,6.709000,18.743000,1.000000,63.070000,17.970000,57.950000,57.950000,22.550000,22.550000,40.520000,40.520000,0.280000,0.280000
W-Ge-O-S,6.593000,6.593000,19.407000,1.000000,-94.280000,-118.250000,54.020000,54.020000,11.980000,11.980000,-106.270000,-106.270000,1.250000,1.250000
W-Ge-O-Se,6.742000,6.742000,18.561000,1.000000,27.190000,-86.370000,-247.240000,-247.240000,56.780000,56.780000,-29.590000,-29.590000,-3.180000,-3.180000
W-Ge-O-Te,6.769000,6.769000,18.413000,1.000000,-109.110000,-106.490000,-5.170000,-5.170000,-1.310000,-1.310000,-107.800000,-107.800000,0.980000,0.980000
W-Ge-Se-O,6.167000,6.167000,22.186000,1.000000,216.570000,57.170000,201.480000,201.480000,79.700000,79.700000,136.870000,136.870000,0.260000,0.260000
W-Ge-Se-S,6.721000,6.721000,18.676000,1.000000,197.140000,50.730000,184.080000,184.080000,73.200000,73.200000,123.940000,123.940000,0.260000,0.260000
W-Ge-Se-Te,6.936000,6.936000,17.537000,1.000000,40.670000,21.130000,29.700000,29.700000,9.770000,9.770000,30.900000,30.900000,0.520000,0.520000
W-Ge-S-O,6.051000,6.051000,23.043000,1.000000,245.060000,68.430000,225.950000,225.950000,88.310000,88.310000,156.750000,156.750000,0.280000,0.280000
W-Ge-S-Se,6.806000,6.806000,18.212000,1.000000,90.280000,84.360000,11.440000,11.440000,2.960000,2.960000,87.320000,87.320000,0.930000,0.930000
W-Ge-S-Te,6.803000,6.803000,18.227000,1.000000,88.060000,38.110000,71.570000,71.570000,24.980000,24.980000,63.080000,63.080000,0.430000,0.430000
W-Ge-Te-O,6.351000,6.351000,20.915000,1.000000,7.600000,-125.050000,-2051.440000,-2051.440000,66.320000,66.320000,-58.730000,-58.730000,-16.470000,-16.470000
W-Ge-Te-S,6.911000,6.911000,17.661000,1.000000,164.720000,51.780000,148.440000,148.440000,56.470000,56.470000,108.250000,108.250000,0.310000,0.310000
W-Ge-Te-Se,7.142000,7.142000,16.538000,1.000000,89.350000,114.110000,-56.380000,-56.380000,-12.380000,-12.380000,101.730000,101.730000,1.280000,1.280000
W-Hf-O-S,6.746000,6.746000,18.539000,1.000000,20.240000,-41.410000,-64.510000,-64.510000,30.830000,30.830000,-10.590000,-10.590000,-2.050000,-2.050000
W-Hf-O-Se,6.846000,6.846000,18.001000,1.000000,0.400000,83.900000,-17409.250000,-17409.250000,-41.750000,-41.750000,42.150000,42.150000,207.500000,207.500000
W-Hf-O-Te,6.339000,6.339000,20.995000,1.000000,86.980000,78.130000,16.790000,16.790000,4.420000,4.420000,82.560000,82.560000,0.900000,0.900000
W-Hf-Se-O,6.468000,6.468000,20.168000,1.000000,268.100000,74.890000,247.180000,247.180000,96.610000,96.610000,171.500000,171.500000,0.280000,0.280000
W-Hf-Se-S,6.911000,6.911000,17.666000,1.000000,146.000000,57.100000,123.670000,123.670000,44.450000,44.450000,101.550000,101.550000,0.390000,0.390000
W-Hf-Se-Te,7.108000,7.108000,16.699000,1.000000,24.990000,60.370000,-120.850000,-120.850000,-17.690000,-17.690000,42.680000,42.680000,2.420000,2.420000
W-Hf-S-O,6.409000,6.409000,20.541000,1.000000,237.090000,103.380000,192.020000,192.020000,66.860000,66.860000,170.230000,170.230000,0.440000,0.440000
W-Hf-S-Se,6.913000,6.913000,17.651000,1.000000,133.450000,24.990000,128.770000,128.770000,54.230000,54.230000,79.220000,79.220000,0.190000,0.190000
W-Hf-S-Te,6.970000,6.970000,17.368000,1.000000,21.190000,32.680000,-29.220000,-29.220000,-5.750000,-5.750000,26.940000,26.940000,1.540000,1.540000
W-Hf-Te-O,6.624000,6.624000,19.228000,1.000000,198.540000,79.720000,166.530000,166.530000,59.410000,59.410000,139.130000,139.130000,0.400000,0.400000
W-Hf-Te-S,7.072000,7.072000,16.868000,1.000000,183.190000,46.850000,171.210000,171.210000,68.170000,68.170000,115.020000,115.020000,0.260000,0.260000
W-Hf-Te-Se,7.224000,7.224000,16.168000,1.000000,157.410000,-10.210000,156.750000,156.750000,83.810000,83.810000,73.600000,73.600000,-0.060000,-0.060000
W-Mn-O-S,5.863000,5.863000,24.540000,1.000000,318.350000,105.580000,283.330000,283.330000,106.380000,106.380000,211.970000,211.970000,0.330000,0.330000
W-Mn-O-Se,5.938000,5.938000,23.929000,1.000000,225.700000,91.400000,188.690000,188.690000,67.150000,67.150000,158.550000,158.550000,0.400000,0.400000
W-Mn-O-Te,6.184000,6.184000,22.059000,1.000000,162.220000,81.380000,121.400000,121.400000,40.420000,40.420000,121.800000,121.800000,0.500000,0.500000
W-Mn-Se-O,6.130000,6.130000,22.451000,1.000000,-73.130000,-95.420000,51.370000,51.370000,11.140000,11.140000,-84.270000,-84.270000,1.300000,1.300000
W-Mn-Se-S,6.413000,6.413000,20.513000,1.000000,223.960000,24.100000,221.370000,221.370000,99.930000,99.930000,124.030000,124.030000,0.110000,0.110000
W-Mn-Se-Te,6.730000,6.730000,18.625000,1.000000,165.790000,83.840000,123.390000,123.390000,40.980000,40.980000,124.810000,124.810000,0.510000,0.510000
W-Mn-S-O,6.012000,6.012000,23.340000,1.000000,-6.160000,-147.300000,3516.720000,3516.720000,70.570000,70.570000,-76.730000,-76.730000,23.920000,23.920000
W-Mn-S-Se,6.399000,6.399000,20.601000,1.000000,142.920000,109.730000,58.670000,58.670000,16.590000,16.590000,126.330000,126.330000,0.770000,0.770000
W-Mn-S-Te,6.569000,6.569000,19.548000,1.000000,170.370000,58.330000,150.400000,150.400000,56.020000,56.020000,114.350000,114.350000,0.340000,0.340000
W-Mn-Te-O,6.460000,6.460000,20.215000,1.000000,119.570000,128.710000,-18.960000,-18.960000,-4.570000,-4.570000,124.140000,124.140000,1.080000,1.080000
W-Mn-Te-S,6.695000,6.695000,18.822000,1.000000,136.490000,32.660000,128.670000,128.670000,51.910000,51.910000,84.570000,84.570000,0.240000,0.240000
W-Mn-Te-Se,6.801000,6.801000,18.239000,1.000000,154.540000,4.030000,154.440000,154.440000,75.250000,75.250000,79.290000,79.290000,0.030000,0.030000
W-Mo-O-S,5.983000,5.983000,23.567000,1.000000,293.230000,95.830000,261.910000,261.910000,98.700000,98.700000,194.530000,194.530000,0.330000,0.330000
W-Mo-O-Se,6.104000,6.104000,22.642000,1.000000,251.960000,44.980000,243.930000,243.930000,103.490000,103.490000,148.470000,148.470000,0.180000,0.180000
W-Mo-O-Te,6.322000,6.322000,21.105000,1.000000,91.230000,73.590000,31.880000,31.880000,8.820000,8.820000,82.410000,82.410000,0.810000,0.810000
W-Mo-Se-O,6.188000,6.188000,22.034000,1.000000,215.890000,61.500000,198.370000,198.370000,77.200000,77.200000,138.690000,138.690000,0.280000,0.280000
W-Mo-Se-S,6.419000,6.419000,20.475000,1.000000,150.710000,131.820000,35.410000,35.410000,9.440000,9.440000,141.270000,141.270000,0.870000,0.870000
W-Mo-Se-Te,6.746000,6.746000,18.538000,1.000000,153.240000,120.440000,58.580000,58.580000,16.400000,16.400000,136.840000,136.840000,0.790000,0.790000
W-Mo-S-O,6.043000,6.043000,23.103000,1.000000,232.890000,44.640000,224.340000,224.340000,94.130000,94.130000,138.760000,138.760000,0.190000,0.190000
W-Mo-S-Se,6.414000,6.414000,20.510000,1.000000,164.520000,115.120000,83.970000,83.970000,24.700000,24.700000,139.820000,139.820000,0.700000,0.700000
W-Mo-S-Te,6.630000,6.630000,19.191000,1.000000,188.240000,40.930000,179.350000,179.350000,73.660000,73.660000,114.590000,114.590000,0.220000,0.220000
W-Mo-Te-O,6.596000,6.596000,19.392000,1.000000,14.150000,7.110000,10.580000,10.580000,3.520000,3.520000,10.630000,10.630000,0.500000,0.500000
W-Mo-Te-S,6.649000,6.649000,19.082000,1.000000,161.080000,44.990000,148.520000,148.520000,58.050000,58.050000,103.040000,103.040000,0.280000,0.280000
W-Mo-Te-Se,6.725000,6.725000,18.652000,1.000000,204.120000,56.990000,188.210000,188.210000,73.570000,73.570000,130.550000,130.550000,0.280000,0.280000
W-Pb-O-S,6.926000,6.926000,17.586000,1.000000,-23.510000,-28.390000,10.770000,10.770000,2.440000,2.440000,-25.950000,-25.950000,1.210000,1.210000
W-Pb-O-Se,5.951000,5.951000,23.821000,1.000000,188.500000,145.530000,76.140000,76.140000,21.480000,21.480000,167.010000,167.010000,0.770000,0.770000
W-Pb-O-Te,6.240000,6.240000,21.665000,1.000000,141.700000,-5.390000,141.490000,141.490000,73.550000,73.550000,68.150000,68.150000,-0.040000,-0.040000
W-Pb-Se-O,6.672000,6.672000,18.954000,1.000000,147.590000,95.840000,85.360000,85.360000,25.880000,25.880000,121.720000,121.720000,0.650000,0.650000
W-Pb-Se-S,7.147000,7.147000,16.515000,1.000000,-14.830000,-68.400000,300.530000,300.530000,26.780000,26.780000,-41.620000,-41.620000,4.610000,4.610000
W-Pb-Se-Te,6.515000,6.515000,19.875000,1.000000,118.860000,60.490000,88.070000,88.070000,29.180000,29.180000,89.670000,89.670000,0.510000,0.510000
W-Pb-S-O,6.604000,6.604000,19.343000,1.000000,182.920000,50.690000,168.880000,168.880000,66.120000,66.120000,116.800000,116.800000,0.280000,0.280000
W-Pb-S-Se,6.577000,6.577000,19.503000,1.000000,58.670000,26.080000,47.070000,47.070000,16.290000,16.290000,42.370000,42.370000,0.440000,0.440000
W-Pb-S-Te,6.441000,6.441000,20.336000,1.000000,169.520000,82.450000,129.420000,129.420000,43.540000,43.540000,125.980000,125.980000,0.490000,0.490000
W-Pb-Te-O,6.870000,6.870000,17.875000,1.000000,148.390000,106.240000,72.320000,72.320000,21.070000,21.070000,127.320000,127.320000,0.720000,0.720000
W-Pb-Te-S,7.355000,7.355000,15.597000,1.000000,90.450000,63.300000,46.140000,46.140000,13.570000,13.570000,76.870000,76.870000,0.700000,0.700000
W-Pb-Te-Se,7.583000,7.583000,14.673000,1.000000,50.590000,5.890000,49.900000,49.900000,22.350000,22.350000,28.240000,28.240000,0.120000,0.120000
W-Si-O-S,6.217000,6.217000,21.825000,1.000000,216.730000,40.740000,209.080000,209.080000,88.000000,88.000000,128.740000,128.740000,0.190000,0.190000
W-Si-O-Se,6.656000,6.656000,19.041000,1.000000,-97.530000,-109.550000,25.520000,25.520000,6.010000,6.010000,-103.540000,-103.540000,1.120000,1.120000
W-Si-O-Te,6.892000,6.892000,17.761000,1.000000,20.560000,-16.690000,7.030000,7.030000,18.630000,18.630000,1.940000,1.940000,-0.810000,-0.810000
W-Si-Se-O,5.935000,5.935000,23.950000,1.000000,-220.700000,-186.210000,-63.590000,-63.590000,-17.250000,-17.250000,-203.460000,-203.460000,0.840000,0.840000
W-Si-Se-S,6.533000,6.533000,19.764000,1.000000,223.260000,57.970000,208.210000,208.210000,82.650000,82.650000,140.620000,140.620000,0.260000,0.260000
W-Si-Se-Te,7.085000,7.085000,16.806000,1.000000,7.790000,44.590000,-247.270000,-247.270000,-18.400000,-18.400000,26.190000,26.190000,5.720000,5.720000
W-Si-S-O,5.833000,5.833000,24.793000,1.000000,276.930000,78.880000,254.460000,254.460000,99.030000,99.030000,177.900000,177.900000,0.280000,0.280000
W-Si-S-Se,6.696000,6.696000,18.816000,1.000000,134.130000,74.240000,93.040000,93.040000,29.940000,29.940000,104.190000,104.190000,0.550000,0.550000
W-Si-S-Te,6.967000,6.967000,17.381000,1.000000,-32.480000,-50.300000,45.400000,45.400000,8.910000,8.910000,-41.390000,-41.390000,1.550000,1.550000
W-Si-Te-O,6.088000,6.088000,22.764000,1.000000,-93.580000,-165.880000,200.480000,200.480000,36.150000,36.150000,-129.730000,-129.730000,1.770000,1.770000
W-Si-Te-S,6.731000,6.731000,18.622000,1.000000,198.960000,54.090000,184.260000,184.260000,72.440000,72.440000,126.520000,126.520000,0.270000,0.270000
W-Si-Te-Se,6.966000,6.966000,17.387000,1.000000,160.640000,109.430000,86.090000,86.090000,25.600000,25.600000,135.040000,135.040000,0.680000,0.680000
W-Sn-O-S,6.826000,6.826000,18.105000,1.000000,126.880000,110.720000,30.270000,30.270000,8.080000,8.080000,118.800000,118.800000,0.870000,0.870000
W-Sn-O-Se,6.967000,6.967000,17.383000,1.000000,59.780000,99.740000,-106.650000,-106.650000,-19.980000,-19.980000,79.760000,79.760000,1.670000,1.670000
W-Sn-O-Te,6.165000,6.165000,22.200000,1.000000,130.500000,4.950000,130.320000,130.320000,62.780000,62.780000,67.730000,67.730000,0.040000,0.040000
W-Sn-Se-O,6.466000,6.466000,20.179000,1.000000,245.820000,52.700000,234.520000,234.520000,96.560000,96.560000,149.260000,149.260000,0.210000,0.210000
W-Sn-Se-S,7.006000,7.006000,17.186000,1.000000,157.150000,56.780000,136.640000,136.640000,50.190000,50.190000,106.970000,106.970000,0.360000,0.360000
W-Sn-Se-Te,6.457000,6.457000,20.237000,1.000000,196.440000,35.180000,190.140000,190.140000,80.630000,80.630000,115.810000,115.810000,0.180000,0.180000
W-Sn-S-O,6.391000,6.391000,20.656000,1.000000,249.850000,57.430000,236.650000,236.650000,96.210000,96.210000,153.640000,153.640000,0.230000,0.230000
W-Sn-S-Se,7.063000,7.063000,16.914000,1.000000,116.090000,36.440000,104.650000,104.650000,39.820000,39.820000,76.260000,76.260000,0.310000,0.310000
W-Sn-S-Te,6.380000,6.380000,20.728000,1.000000,173.550000,64.240000,149.770000,149.770000,54.660000,54.660000,118.890000,118.890000,0.370000,0.370000
W-Sn-Te-O,6.655000,6.655000,19.048000,1.000000,193.810000,54.500000,178.480000,178.480000,69.650000,69.650000,124.150000,124.150000,0.280000,0.280000
W-Sn-Te-S,7.189000,7.189000,16.326000,1.000000,177.180000,19.350000,175.070000,175.070000,78.910000,78.910000,98.260000,98.260000,0.110000,0.110000
W-Sn-Te-Se,7.397000,7.397000,15.418000,1.000000,106.140000,41.610000,89.830000,89.830000,32.270000,32.270000,73.870000,73.870000,0.390000,0.390000
W-Ti-O-S,6.225000,6.225000,21.772000,1.000000,127.570000,65.000000,94.440000,94.440000,31.280000,31.280000,96.280000,96.280000,0.510000,0.510000
W-Ti-O-Se,6.264000,6.264000,21.501000,1.000000,52.250000,62.890000,-23.440000,-23.440000,-5.320000,-5.320000,57.570000,57.570000,1.200000,1.200000
W-Ti-O-Te,6.434000,6.434000,20.378000,1.000000,77.940000,52.330000,42.810000,42.810000,12.810000,12.810000,65.130000,65.130000,0.670000,0.670000
W-Ti-Se-O,6.211000,6.211000,21.867000,1.000000,195.500000,53.090000,181.080000,181.080000,71.200000,71.200000,124.290000,124.290000,0.270000,0.270000
W-Ti-Se-S,6.596000,6.596000,19.390000,1.000000,144.040000,83.030000,96.180000,96.180000,30.510000,30.510000,113.530000,113.530000,0.580000,0.580000
W-Ti-Se-Te,6.931000,6.931000,17.562000,1.000000,73.390000,62.110000,20.830000,20.830000,5.640000,5.640000,67.750000,67.750000,0.850000,0.850000
W-Ti-S-O,6.105000,6.105000,22.639000,1.000000,216.140000,69.910000,193.530000,193.530000,73.120000,73.120000,143.020000,143.020000,0.320000,0.320000
W-Ti-S-Se,6.624000,6.624000,19.226000,1.000000,118.670000,69.350000,78.150000,78.150000,24.660000,24.660000,94.010000,94.010000,0.580000,0.580000
W-Ti-S-Te,6.712000,6.712000,18.727000,1.000000,76.000000,74.790000,2.400000,2.400000,0.600000,0.600000,75.390000,75.390000,0.980000,0.980000
W-Ti-Te-O,6.369000,6.369000,20.800000,1.000000,-31.560000,-106.820000,329.990000,329.990000,37.630000,37.630000,-69.190000,-69.190000,3.380000,3.380000
W-Ti-Te-S,6.847000,6.847000,17.995000,1.000000,163.020000,31.260000,157.020000,157.020000,65.880000,65.880000,97.140000,97.140000,0.190000,0.190000
W-Ti-Te-Se,6.951000,6.951000,17.462000,1.000000,156.370000,31.310000,150.100000,150.100000,62.530000,62.530000,93.840000,93.840000,0.200000,0.200000
